grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_Late (31-120 days),int_rate,loan_amnt,funded_amnt,funded_amnt_inv,term,installment,emp_length,annual_inc,issue_month,issue_year,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15.27,0.289500623,0.289500623,0.28885006,1.30E-05,0.006928368,5.20E-05,0.585506878,0.000156135,0.026165652,0.00030017,0,1.30E-05,0.000117101,0,0.204211788,0.001010975,0.000299259,0,0,0.324364955,0.323636194,0.289500623,0.034864332,0,0,0,0.262127135,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.58,0.297148898,0.297148898,0.296839367,1.24E-05,0.007478,8.67E-05,0.85193827,0.000148574,0.024898601,0.000263596,0,1.24E-05,0.000123812,0,0.041390365,0.000313244,0.000247624,0,0,0.054491908,0.054435821,0.019412118,0.025371192,0,0.009708597,9.93E-05,0.007478,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.42,0.136737254,0.136737254,0.136737254,0,0.004569222,3.66E-05,0.915651254,0.000146504,0.024551662,0.000279335,0,0,9.77E-05,0,0.313433529,0.000908326,0.000158713,0,0,0.051583274,0.051583274,0.032998972,0.012622436,0,0.005961866,5.76E-05,0.004569222,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.65,0.126590046,0.126590046,0.126590046,0,0.00412358,5.43E-05,0.9403832,0.000217012,0.036367512,0.000328411,0,0,0.000198927,0,0.075411499,0.001714391,0.000235096,0,0,0.14841709,0.148417064,0.126590046,0.021827017,0,0,0,0.004232809,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6.03,0.129756027,0.129756027,0.129756027,0,0.003949287,0.000129756,0.934243392,0.000194634,0.032617421,0.000186849,0,0,0.000129756,0,0.134800292,0.000201122,0.000194634,0,0,0.142165537,0.142165569,0.129756027,0.012409542,0,0,0,0.003986916,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.77,0.266936358,0.266936358,0.266639762,1.19E-05,0.006601158,7.12E-05,0.575396149,0.000142366,0.023858178,0.000129434,0,0,8.30E-05,0,0.273817384,0.001002494,0.000142366,0,0,0.372498532,0.372085674,0.266936358,0.105562178,0,0,0,0.141849743,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.27,0.118183967,0.118183967,0.118183967,0,0.004229509,8.86E-05,0.935623072,0.000118184,0.019805663,0.00010932,0,9.85E-06,8.86E-05,0,0.148094359,0.000871607,0.000187125,0,0,0.142758255,0.142758255,0.118183967,0.024574288,0,0,0,0.070943669,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,14.65,0.260275052,0.260275052,0.260275052,0,0.00897807,1.18E-05,0.686179682,0.000141968,0.023791506,0.000143151,0,1.18E-05,0.000130138,0,0.244492919,0.001091972,0.000331259,0,0,0.311838871,0.311838852,0.260275052,0.0515638,0,0,0,0.024788478,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.65,0.180626025,0.180626025,0.180626025,0,0.005883747,0,0.699197514,0.000349599,0.058586925,0.000581208,0,2.91E-05,0.000291332,0,0.530516114,0.001608154,0.000320466,0,0,0.197268673,0.197268673,0.180626025,0.016642649,0,0,0,0.132647382,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.91,0.214475216,0.214475216,0.214475216,0,0.006911498,6.74E-05,0.782362423,0.000161868,0.027126394,0.000292981,0,1.35E-05,9.44E-05,0,0.275081326,0.000870041,0.000202335,0,0,0.245150028,0.245150028,0.214475216,0.030674812,0,0,0,0.079487617,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8.9,0.069670148,0.069670148,0.069670148,0,0.002212306,0.000153274,0.975382072,0.000167208,0.028021334,0.000225313,1.39E-05,0,0.000125406,0,0.124026797,0.000738504,0.000445889,0,0,0.078752766,0.078752766,0.069670148,0.009082619,0,0,0,0.023537363,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.62,0.143244307,0.143244307,0.143244307,0,0.004398137,2.69E-05,0.931087996,0.000107433,0.018004019,2.49E-05,0,8.95E-06,8.95E-05,0,0.017323608,2.86E-05,0.000214866,0,0,0.158283948,0.158283975,0.143244307,0.015039667,0,0,0,0.004683731,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.71,0.132825876,0.132825876,0.132825876,0,0.004393349,0.000159391,0.929781132,0.000318782,0.053422567,0.000106526,0,2.66E-05,7.97E-05,0,0.113247342,0.001641728,7.97E-05,0,0,0.152150978,0.152150978,0.132825876,0.019325102,0,0,0,0.050614363,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15.27,0.05860482,0.05860482,0.05860482,0,0.002039448,0.000130233,0.986049347,0.000223256,0.037414061,8.13E-05,0,5.58E-05,0.000111628,0,0.039516393,0.000524653,0.000186047,0,0,0.073413979,0.073413979,0.05860482,0.014809159,0,0,0,0.002033308,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14.27,0.324220801,0.324220801,0.324220801,0,0.011123746,0.000243166,0.756515203,0.000324221,0.054334003,0.000229386,0,2.70E-05,0.000243166,0,0.23608678,0.00185076,0.000270184,0,0,0.146528889,0.146528889,0.092997063,0.040260929,0,0.013270898,0.00013158,0.011123746,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,0.216831248,0.216831248,0.216831248,0,0.006784727,4.65E-05,0.91378883,9.29E-05,0.01557313,4.10E-05,0,7.74E-06,5.42E-05,0,0.091758338,0.000192051,0.000178111,0,0,0.077127339,0.077127339,0.055177125,0.012656982,0,0.009293232,9.25E-05,0.006784727,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.42,0.113261637,0.113261637,0.113261637,0,0.003784751,2.27E-05,0.906093097,0.000271828,0.04555383,0.000511716,0,0,0.000203871,0,0.296541618,0.001864287,0.000588961,0,0,0.136216334,0.136216373,0.113261637,0.022954736,0,0,0,0.003897333,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.91,0.069626768,0.069626768,0.069626768,0,0.002243839,0.000255298,0.974774747,0.000278507,0.046673143,9.96E-05,0,0,6.96E-05,0,0.122751991,0.000772857,6.96E-05,0,0,0.080750196,0.080750108,0.069626768,0.01112334,0,0,0,0.002348511,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.04581245,0.04581245,0.04581245,0,0.001433624,0,0.992603076,0.00018325,0.030709612,7.47E-05,0,0,6.11E-05,0,0.052119297,0.001302601,0.000274875,0,0,0.041537232,0.041537232,0.036000339,0.005536893,0,0,0,0.001433624,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6.62,0.246059601,0.246059601,0.246059601,0,0.007555201,0.000263635,0.732320241,0.000351514,0.05890784,0.000347413,0,0,0.000263635,0,0.263430237,0.00105747,0.000556563,0,0,0.271908489,0.271908455,0.246059601,0.025848854,0,0,0,0.008039997,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10.65,0.170620405,0.170620405,0.170620405,0,0.005557838,0,0.877476366,0.000292492,0.049016805,0.000584984,0,0,0.000341241,0,0.17042541,0.001774452,0.00056061,0,0,0.197414617,0.197414633,0.170620405,0.026794228,0,0,0,0.058690494,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.42,0.311125358,0.194558175,0.194138869,1.68E-05,0.005092057,0.00015095,0.754751543,0.000201267,0.033729008,0.000363623,0,3.35E-05,0.00015095,1.68E-05,0.31820325,0.001105292,0.000318673,0.055210914,0.05509116,0.244248669,0.243723865,0.139347262,0.104901407,0,0,0,0.005092057,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.91,0.00847815,0.00847815,0.00847815,0,0.000273208,8.48E-06,0.980294621,5.09E-05,0.00852478,4.85E-05,0,0,8.05E-05,0,0.196129293,0.000396354,0.00018228,0,0,0.009832989,0.009833001,0.00847815,0.001354851,0,0,0,0.000285035,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,14.65,0.171190864,0.136952691,0.136952691,1.43E-05,0.003233082,4.28E-05,0.927283846,0.000171191,0.028688736,0.000206,0,2.85E-05,0.000171191,0,0.09281398,0.00068191,0.000299584,0.035893446,0.035893446,0.155161978,0.155161978,0.101059245,0.054102733,0,0,0,0.003233082,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.58,0.207500407,0.207500407,0.207500407,0,0.007458157,0.000266181,0.774345541,0.00029038,0.048662778,0.00054543,0,2.42E-05,9.68E-05,0,0.487402122,0.002175427,0.000120991,0,0,0.112201459,0.112201459,0.067964066,0.036233322,0,0.008004071,8.11E-05,0.007458157,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.42,0.259886471,0.172870911,0.17263887,9.28E-06,0.00388224,3.71E-05,0.788903945,0.00011138,0.018665418,0.000217284,0,0,0.000120662,0,0.437268269,0.000410249,0.000371266,0,0,0.13594884,0.135766549,0.113787114,0.018575478,0.0001939,0.003392354,4.00E-05,0.092816597,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.9,0.136713306,0.136713306,0.136713306,0,0.004277896,0.000109371,0.902307822,0.000164056,0.027493046,0.000169798,0,1.37E-05,0.000109371,0,0.249419756,0.001222217,0.000328112,0,0,0.153567082,0.153567049,0.136713306,0.016853743,0,0,0,0.025351159,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19.42,0.21356685,0.21356685,0.21356685,0,0.007873953,7.69E-05,0.785926006,0.000102512,0.017179317,0.000185205,0,0,7.69E-05,0,0.208697525,0.000721856,0.000324622,0,0,0.275077092,0.275077092,0.21356685,0.061510243,0,0,0,0.029091649,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.71,0.105698526,0.105698526,0.105698526,0,0.003496111,0,0.924862102,0.000158548,0.026569967,0.000267021,0,0,0.000118911,0,0.259053875,0.001216854,0.000290671,0,0,0.125813589,0.125813616,0.105698526,0.02011509,0,0,0,0.007061454,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.25,0.257446741,0.257446741,0.257044481,1.61E-05,0.006572615,0,0.788430645,0.000193085,0.032357837,0.000295903,0,3.22E-05,0.000241356,0,0.36203448,0.001520545,0.00037008,0,0,0.138002073,0.137788553,0.064939814,0.073062259,0,0,0,0.000495585,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11.71,0.240115913,0.240115913,0.239875797,0,0.007942074,3.84E-05,0.738558131,0.000115256,0.019314924,0.000133504,0,0,0.000115256,0,0.239309124,0.000729952,0.000316953,0,0,0.284240572,0.283956661,0.240115913,0.044124661,0,0,0,0.054293474,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.91,0.075660114,0.075660114,0.075660114,0,0.002438147,0,0.907921373,0.000453961,0.076076245,0.000510706,0,0,0.00022698,3.78E-05,0.362525438,0.00242869,0.000378301,0,0,0.087759594,0.08775968,0.075660114,0.012099566,0,0,0,0.002503215,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,14.65,0.214735123,0.214735123,0.214735123,0,0.007407211,0.000115037,0.766911154,0.000153382,0.025704305,0.000185592,0,1.28E-05,8.95E-05,0,0.285968387,0.001238562,0.000178946,0,0,0.266608044,0.266608099,0.214735123,0.051872976,0,0,0,0.007544233,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,0.065326422,0.065326422,0.065326422,0,0.002074359,2.45E-05,0.979896327,9.80E-05,0.016421429,8.59E-05,0,0,8.17E-05,0,0.108343871,0.000494848,0.000122487,0,0,0.067780246,0.067780246,0.065326422,0.002453824,0,0,0,0.039064465,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.69,0.176959352,0.176959352,0.176959352,1.47E-05,0.003998397,7.37E-05,0.840556922,0.000176959,0.029655438,0.000290656,0,0,0.000147466,0,0.225785387,0.0009777,0.000191706,0,0,0.231834719,0.231834742,0.176959352,0.05487539,0,0,0,0.076315195,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,0.132885449,0.132885449,0.132885449,0,0.004158107,7.25E-05,0.96643963,0.000144966,0.024293876,5.73E-05,0,0,9.66E-05,0,0.092899009,0.000938654,0.000181207,0,0,0.037379469,0.037379469,0.030304406,0.007075063,0,0,0,0.004158107,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.29,0.056818932,0.056818932,0.056818932,0,0.002005822,9.09E-05,0.965921844,0.000136365,0.022852574,0.000259208,0,2.27E-05,0.000102274,0,0.226423444,0.001022741,0.000193184,0,0,0.046092086,0.046092086,0.033035209,0.013056877,0,0,0,0.002005822,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,16.29,0.118220525,0.118220525,0.118220525,0,0.00417325,0,0.919492972,7.88E-05,0.01320786,0.000143178,0,6.57E-06,9.19E-05,0,0.228618792,0.000592416,0.000229873,0,0,0.150213154,0.150213166,0.118220525,0.031992641,0,0,0,0.004234791,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12.69,0.22998046,0.22998046,0.22998046,0,0.007714695,0.000183984,0.827929656,0.000275977,0.046249071,0.000365669,0,6.90E-05,0.000183984,0,0.1471185,0.001501772,0.00022998,0,0,0.224432641,0.224432641,0.170669879,0.044791454,0,0.008971308,8.42E-05,0.007714695,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,9.91,0.06589838,0.06589838,0.06589838,0,0.002123641,1.32E-05,0.922577321,0.000158156,0.026504328,0.000183461,0,1.32E-05,0.000118617,0,0.344925301,0.000847453,0.000303133,0,0,0.076431605,0.076431577,0.06589838,0.010533197,0,0,0,0.002200083,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,16.29,0.170386828,0.170386828,0.170386828,0,0.006014825,0.000102232,0.875106746,0.000204464,0.034264791,0.000283013,0,0,0.000136309,0,0.14474361,0.00134776,0.000153348,0,0,0.216489788,0.216489755,0.170386828,0.046102927,0,0,0,0.006117057,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9.91,0.14291979,0.14291979,0.14291979,0,0.004605619,3.43E-05,0.931837028,6.86E-05,0.011496468,2.52E-05,0,0,2.86E-05,0,0.004945025,2.63E-05,5.72E-05,0,0,0.150463439,0.150463439,0.14291979,0.00754365,0,0,0,0.066800024,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.69,0.040097733,0.040097733,0.040097733,0,0.001345112,0.000100244,0.992301932,0.000200489,0.033598559,0.000228891,0,1.67E-05,0.000200489,1.67E-05,0.054549624,0.000736796,0.000300733,0,0,0.047655153,0.047655153,0.040097733,0.00755742,0,0,0,0.014117743,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.29,0.045448345,0.045448345,0.045448345,0,0.001604478,9.09E-05,0.984714148,0.000181793,0.030465541,0.000229666,0,1.51E-05,0.000181793,0,0.137693337,0.000911997,0.00027269,0,0,0.040969562,0.040969562,0.027730005,0.010742777,0,0.002496781,2.50E-05,0.001604478,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16.77,0.221018409,0.221018409,0.221018409,0,0.007854765,8.61E-05,0.854593797,0.000344444,0.057723119,0.000533315,0,0,0.000172222,0,0.264246165,0.002379536,0.000315741,0,0,0.140991087,0.140991087,0.090527131,0.042681812,0,0.007782144,7.86E-05,0.007854765,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,13.49,0.161125283,0.161125283,0.161125283,0,0.005467518,6.71E-05,0.872493409,0.000805626,0.13500956,0.000316208,0,6.71E-05,0.000335678,0,0.194827322,0.006492006,0.000872762,0,0,0.196663063,0.196662807,0.161125283,0.035537524,0,0,0,0.005945523,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19.03,0.223531653,0.144087295,0.143785225,1.21E-05,0.003740107,0,0.821629859,0.000144994,0.024298495,0.00025241,0,0,0.000144994,0,0.3861902,0.001060869,0.000422898,0.040756103,0.040669832,0.179107697,0.178734097,0.103331313,0.075776385,0,0,0,0.003740107,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.65,0.106642241,0.106642241,0.106642241,0,0.003473764,4.27E-05,0.948582736,0.000255941,0.042891509,0.00036493,0,0,0.000191956,0,0.159195538,0.001501523,0.000298598,0,0,0.116910183,0.116910183,0.106642241,0.010267942,0,0,0,0.007846096,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17.58,0.145758657,0.145758657,0.145758657,0,0.005238878,0,0.91619727,0.000124936,0.02093719,8.05E-05,3.12E-05,0,0.000135347,0,0.074076632,0.000423741,0.000249872,0,0,0.169734498,0.169734498,0.145758657,0.023975841,0,0,0,0.107015589,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20.89,0.251978863,0.251978863,0.251721742,1.03E-05,0.006801372,6.17E-05,0.874212383,0.000123418,0.020682836,9.35E-05,0,0,6.17E-05,0,0.20228246,0.00097089,8.23E-05,0,0,0.041086542,0.041044786,0.009901741,0.01726878,0,0.013916021,0.000136274,0.006801372,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.65,0.062074174,0.062074174,0.062074174,0,0.002022066,7.76E-05,0.931112608,0.000310371,0.052012985,0.000406069,0,2.59E-05,0.000155185,0,0.322785704,0.002136386,0.000232778,0,0,0.072775982,0.07277602,0.062074174,0.010701846,0,0,0,0.002077674,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.42,0.015300032,0.015300032,0.015300032,0,0.000511276,8.50E-05,0.994502064,0.000102,0.017093535,0.00013481,0,0,4.25E-05,0,0.095030197,0.000516801,0.000289001,0,0,0.016947165,0.016947165,0.015300032,0.001647133,0,0,0,0.011339194,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19.42,0.134140641,0.134140641,0.134140641,0,0.00494562,5.44E-05,0.966779394,7.25E-05,0.012151209,8.05E-05,0,6.04E-06,7.25E-05,0,0.060846678,0.000538375,0.000151059,0,0,0.055436399,0.055436399,0.029850583,0.019592932,0,0.005992884,5.93E-05,0.00494562,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,19.42,0.207829217,0.207829217,0.207829217,9.71E-06,0.005439396,2.91E-05,0.776931651,0.00011654,0.019530119,0.000190931,0,1.94E-05,0.000155386,0,0.210946655,0.000642911,0.000427312,0,0,0.273089242,0.273089242,0.207829217,0.065260025,0,0,0,0.158999257,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9,0.32383516,0.32383516,0.32383516,0,0.010133051,0,0.697491115,0.000298925,0.050094808,0.000421733,0,0,0.000174373,0,0.350688568,0.001646577,0.000473298,0,0,0.167777751,0.167777751,0.126354252,0.030098236,0,0.011325263,0.000119072,0.001521029,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.69,0.15192749,0.15192749,0.15192749,0,0.005096408,0.000132937,0.911564938,0.000227891,0.038190773,0.000291131,3.80E-05,3.80E-05,0.000189909,0,0.083256264,0.000731151,0.000284864,0,0,0.183418935,0.18341902,0.15192749,0.03149153,0,0,0,0.005275682,0,0
