,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,acc_now_delinq,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G2,sub_grade_G3,sub_grade_G4,sub_grade_G5,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Default,loan_status_Fully Paid,loan_status_In Grace Period,loan_status_Late (16-30 days),loan_status_Late (31-120 days),issue_month,issue_year
2511,8000.0,8000.0,8000.0,0,6.03,243.49,10,38496.0,14.4,0.0,0.0,14.0,0.0,11166.0,21.5,40.0,0.0,0.0,8764.93327154,8764.93,8000.0,764.93,0.0,0.0,0.0,247.42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2512,2100.0,2100.0,2100.0,0,6.62,64.48,8,61000.0,13.51,0.0,0.0,15.0,0.0,5387.0,12.9,29.0,0.0,0.0,2318.75215484,2318.75,2100.0,218.75,0.0,0.0,0.0,203.09,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2513,12600.0,12600.0,12525.0,1,12.69,284.7,6,59000.0,4.15,0.0,0.0,11.0,0.0,1172.0,14.8,15.0,0.0,0.0,6832.26,6791.82,4100.24,2710.96,0.0,21.06,0.0,284.7,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,2011
2514,1300.0,1300.0,1300.0,0,9.91,41.9,1,34400.0,9.07,0.0,0.0,6.0,0.0,4374.0,56.8,11.0,0.0,0.0,1483.56,1483.56,1300.0,183.56,0.0,0.0,0.0,149.08,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2515,25000.0,25000.0,24950.0,0,10.65,814.34,0,75000.0,26.83,0.0,2.0,13.0,0.0,22110.0,44.3,41.0,0.0,0.0,29313.007631800006,29254.42,25000.0,4313.01,0.0,0.0,0.0,827.35,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2516,12800.0,12800.0,12700.0,0,9.91,412.48,0,262000.0,0.74,1.0,1.0,14.0,0.0,6792.0,11.3,17.0,0.0,0.0,12906.48,12805.65,12800.0,106.48,0.0,0.0,0.0,12907.55,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2517,2500.0,2500.0,2475.0,0,6.62,76.76,0,74000.0,10.96,0.0,0.0,14.0,0.0,24495.0,65.3,43.0,0.0,0.0,2761.62583545,2734.02,2500.0,261.63,0.0,0.0,0.0,163.09,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2518,28800.0,28800.0,28616.1582885,1,18.25,735.26,4,175000.0,9.59,0.0,1.0,13.0,0.0,39326.0,61.7,32.0,0.0,0.0,35200.88,34779.69,28800.0,6400.88,0.0,0.0,0.0,24221.65,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2519,24000.0,24000.0,23950.0,0,6.62,736.89,0,150000.0,7.61,0.0,0.0,6.0,0.0,5134.0,22.8,9.0,0.0,0.0,26524.8680962,26469.62,24000.0,2524.87,0.0,0.0,0.0,760.98,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2520,4800.0,4800.0,4800.0,0,11.71,158.77,6,40000.0,17.1,0.0,2.0,11.0,0.0,7295.0,35.2,14.0,0.0,0.0,5438.35,5438.35,4800.0,638.35,0.0,0.0,0.0,2908.45,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2521,30000.0,30000.0,29725.0,0,7.9,938.71,9,120000.0,16.15,0.0,0.0,11.0,0.0,36489.0,68.7,30.0,0.0,0.0,33557.5039727,33249.9,30000.0,3557.5,0.0,0.0,0.0,3018.31,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2522,15000.0,15000.0,15000.0,1,17.58,377.49,8,78000.0,13.51,0.0,3.0,19.0,0.0,12546.0,27.1,30.0,0.0,0.0,9057.98,9057.98,4471.47,4586.51,0.0,0.0,0.0,52.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2011
2523,7000.0,7000.0,7000.0,1,10.65,150.98,0,30996.0,22.18,1.0,0.0,5.0,0.0,2994.0,54.4,31.0,1318.49,1318.49,7672.72,7672.72,5681.51,1991.21,0.0,0.0,0.0,150.98,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,2011
2524,16000.0,16000.0,15975.0,0,7.9,500.65,2,50000.0,11.47,0.0,0.0,5.0,0.0,17297.0,57.1,8.0,0.0,0.0,17846.08,17818.2,16000.0,1846.08,0.0,0.0,0.0,5335.45,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2525,20000.0,20000.0,19725.0,1,18.25,510.6,7,96000.0,12.72,0.0,0.0,7.0,0.0,17708.0,93.2,13.0,4306.14,4247.36,25956.79,25599.04,15693.86,10262.93,0.0,0.0,0.0,510.6,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,2011
2526,4000.0,4000.0,3500.0,0,7.51,124.45,0,40000.0,23.91,0.0,0.0,10.0,0.0,23145.0,49.6,26.0,0.0,0.0,4476.90871599,3916.94,4000.0,476.91,0.0,0.0,0.0,144.94,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2527,9000.0,9000.0,8750.0,1,10.65,194.12,7,48000.0,13.1,0.0,0.0,5.0,0.0,17013.0,68.3,20.0,1696.6,1650.12,9862.71,9587.77,7303.4,2559.31,0.0,0.0,0.0,194.12,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2011
2528,1500.0,1500.0,1500.0,0,13.49,50.9,3,34800.0,14.76,0.0,0.0,3.0,0.0,3221.0,73.2,5.0,0.0,0.0,1830.15655938,1830.16,1500.0,330.16,0.0,0.0,0.0,58.23,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2529,6000.0,6000.0,6000.0,0,14.65,206.97,1,92000.0,11.18,1.0,3.0,17.0,1.0,10223.0,68.6,28.0,0.0,0.0,7448.49572449,7448.5,6000.0,1448.5,0.0,0.0,0.0,214.12,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2530,2000.0,2000.0,2000.0,0,14.27,68.62,2,37000.0,6.29,0.0,5.0,2.0,0.0,9663.0,96.6,17.0,0.0,0.0,2047.18,2047.18,2000.0,47.18,0.0,0.0,0.0,1979.02,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,2011
2531,2500.0,2500.0,2500.0,1,10.65,53.93,0,66000.0,21.95,0.0,3.0,18.0,0.0,35700.0,52.3,62.0,0.0,0.0,2682.91,2682.91,2500.0,167.91,14.9957460176,0.0,0.0,2310.32,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2532,35000.0,35000.0,31975.0,1,20.3,933.14,3,543000.0,8.22,0.0,1.0,23.0,0.0,114285.0,52.2,63.0,0.0,0.0,37330.6000019,34103.94,35000.0,2330.6,0.0,0.0,0.0,34550.01,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2533,3000.0,3000.0,3000.0,0,15.27,104.4,7,18000.0,5.27,0.0,2.0,6.0,0.0,713.0,68.6,14.0,0.0,0.0,3762.54454618,3762.54,3000.0,747.56,14.9845844504,0.0,0.0,511.37,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2534,18000.0,18000.0,17425.0,0,11.71,595.37,7,95000.0,19.21,0.0,0.0,10.0,0.0,10733.0,78.3,38.0,0.0,0.0,21307.496486900003,20626.67,18000.0,3307.5,0.0,0.0,0.0,4077.73,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,2011
2535,6000.0,6000.0,6000.0,0,12.42,200.5,7,72000.0,9.08,0.0,1.0,12.0,0.0,7138.0,36.5,16.0,0.0,0.0,7216.23221226,7216.23,6000.0,1216.23,0.0,0.0,0.0,215.39,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2536,10000.0,10000.0,9950.0,0,6.62,307.04,3,66000.0,9.24,0.0,1.0,17.0,0.0,8495.0,22.4,24.0,0.0,0.0,11046.7834684,10991.56,10000.0,1046.78,0.0,0.0,0.0,927.51,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2537,14000.0,14000.0,13925.0,0,6.03,426.1,8,104800.0,9.0,0.0,0.0,11.0,0.0,15108.0,15.6,28.0,0.0,0.0,15332.729418399998,15250.6,14000.0,1332.73,0.0,0.0,0.0,1275.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2538,35000.0,27000.0,26665.6137014,1,11.71,596.66,2,130000.0,17.61,0.0,0.0,11.0,0.0,19452.0,39.7,23.0,0.0,0.0,34505.6678024,33980.26,27000.0,7505.67,0.0,0.0,0.0,12454.19,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2539,6000.0,6000.0,5750.0,0,8.9,190.52,0,51600.0,19.47,0.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,6807.52,6523.84,6000.0,807.52,0.0,0.0,0.0,1677.68,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,2011
2540,14000.0,14000.0,13975.0,0,6.03,426.1,1,90000.0,8.32,0.0,0.0,8.0,0.0,20283.0,59.4,22.0,0.0,0.0,15339.2293089,15311.84,14000.0,1339.23,0.0,0.0,0.0,428.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2541,4300.0,4300.0,4300.0,0,7.9,134.55,6,30000.0,2.92,0.0,1.0,10.0,0.0,1039.0,6.4,15.0,0.0,0.0,4786.36,4786.36,4300.0,486.36,0.0,0.0,0.0,1567.27,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2542,12000.0,12000.0,12000.0,0,6.03,365.23,8,90000.0,7.69,0.0,0.0,13.0,0.0,4136.0,11.7,23.0,0.0,0.0,13147.8073106,13147.81,12000.0,1147.81,0.0,0.0,0.0,367.95,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,2011
2543,8800.0,8800.0,8800.0,0,8.9,279.43,3,60000.0,11.34,0.0,0.0,11.0,0.0,10621.0,64.7,22.0,0.0,0.0,10057.903619,10057.9,8800.0,1257.9,0.0,0.0,0.0,288.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2544,19500.0,19500.0,19044.6624528,1,13.49,448.6,0,90000.0,12.88,0.0,0.0,17.0,0.0,53884.0,65.1,44.0,3836.0,3787.01,22849.11,22176.34,15663.99,7185.12,0.0,0.0,0.0,448.6,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2011
2545,10000.0,10000.0,9925.0,0,6.03,304.36,11,57600.0,1.56,0.0,0.0,16.0,0.0,1305.0,1.2,34.0,0.0,0.0,10956.5055134,10874.34,10000.0,956.51,0.0,0.0,0.0,306.52,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2546,21600.0,21600.0,21390.859651,1,12.69,488.05,7,60000.0,21.34,0.0,2.0,9.0,0.0,18161.0,42.9,17.0,0.0,0.0,26555.25,26182.46,21600.0,4955.25,0.0,0.0,0.0,14383.39,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,9,2011
2547,15000.0,15000.0,14770.615582700002,1,12.69,338.93,9,42000.0,24.17,0.0,1.0,16.0,0.0,14244.0,17.5,39.0,0.0,0.0,17781.37,17374.69,15000.0,2781.37,0.0,0.0,0.0,11354.98,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2548,4000.0,4000.0,4000.0,0,14.65,137.98,9,38000.0,10.71,0.0,2.0,5.0,0.0,2549.0,70.8,6.0,0.0,0.0,4642.21,4642.21,4000.0,642.21,0.0,0.0,0.0,2575.9,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,9,2011
2549,5000.0,5000.0,4500.0,0,7.9,156.46,9,64600.0,10.31,0.0,0.0,5.0,0.0,2667.0,25.4,18.0,0.0,0.0,5631.39939129,5068.2,5000.0,631.4,0.0,0.0,0.0,161.39,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,2011
2550,12800.0,12800.0,12800.0,1,15.96,311.0,9,60000.0,11.64,0.0,2.0,12.0,1.0,11368.0,44.4,26.0,0.0,0.0,15546.3,15546.3,12800.01,2746.29,0.0,0.0,0.0,10281.15,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2551,12000.0,12000.0,12000.0,0,16.29,423.61,9,133000.0,12.03,0.0,1.0,16.0,0.0,41495.0,74.8,33.0,0.0,0.0,6346.05,6346.05,4299.55,2046.5,0.0,0.0,0.0,423.61,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2011
2552,30000.0,30000.0,30000.0,0,12.69,1006.35,0,900000.0,4.54,1.0,1.0,18.0,0.0,20260.0,9.2,48.0,0.0,0.0,35166.43,35166.43,30000.0,5166.43,0.0,0.0,0.0,14058.59,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2553,30000.0,30000.0,29929.065778400003,0,6.62,921.11,0,286000.0,6.57,0.0,0.0,10.0,0.0,14326.0,43.5,42.0,0.0,0.0,33158.1061078,33078.38,30000.0,3158.11,0.0,0.0,0.0,935.5,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2554,15600.0,15600.0,15600.0,0,17.27,558.29,0,87000.0,7.78,2.0,1.0,6.0,0.0,1070.0,48.6,19.0,0.0,0.0,2787.75,2787.75,1715.36,1072.39,0.0,0.0,0.0,558.29,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,2011
2555,30000.0,30000.0,29750.0,0,7.9,938.71,5,125004.0,3.03,0.0,0.0,10.0,0.0,18885.0,42.2,40.0,0.0,0.0,33791.7328208,33510.13,30000.0,3791.73,0.0,0.0,0.0,949.93,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2556,35000.0,35000.0,34826.652563699994,1,22.35,973.64,0,100000.0,18.41,0.0,2.0,15.0,0.0,28310.0,47.6,33.0,0.0,0.0,20241.96,19741.32,3115.69,5631.41,0.0,11494.86,1468.76400001,973.64,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,2011
2557,3500.0,3500.0,3500.0,0,17.27,125.26,9,21600.0,15.89,1.0,0.0,4.0,0.0,2039.0,26.1,6.0,0.0,0.0,4165.35,4165.35,3500.0,665.35,0.0,0.0,0.0,2294.9,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,9,2011
2558,4000.0,4000.0,4000.0,1,14.65,94.43,0,21158.0,11.7,0.0,2.0,3.0,0.0,2371.0,20.6,9.0,0.0,0.0,3928.98,3928.98,2259.81,1422.09,0.0,247.08,44.4744,94.43,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2011
2559,7275.0,7275.0,7275.0,0,6.03,221.42,11,36000.0,17.87,0.0,0.0,19.0,0.0,12864.0,7.6,39.0,0.0,0.0,7541.43,7541.43,7275.0,266.43,0.0,0.0,0.0,5992.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2560,6825.0,6825.0,6575.0,0,8.9,216.72,6,38400.0,17.88,0.0,0.0,10.0,0.0,15947.0,87.0,27.0,0.0,0.0,7797.8238338,7512.14,6825.0,972.82,0.0,0.0,0.0,445.01,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2561,28000.0,28000.0,27771.6807458,1,21.28,761.92,0,57996.0,10.95,0.0,2.0,9.0,0.0,15856.0,74.1,20.0,0.0,0.0,13516.46,13002.61,4859.33,7328.51,0.0,1328.62,12.89,761.92,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9,2011
2562,5000.0,5000.0,5000.0,0,6.03,152.18,6,45000.0,19.07,0.0,1.0,9.0,0.0,14829.0,21.8,20.0,0.0,0.0,5261.44,5261.44,5000.0,261.44,0.0,0.0,0.0,437.92,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2563,14775.0,14775.0,14725.0,0,6.62,453.65,11,36000.0,9.23,0.0,1.0,6.0,0.0,27353.0,46.0,14.0,0.0,0.0,16328.9977694,16273.75,14775.0,1554.0,0.0,0.0,0.0,471.26,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2564,12500.0,12500.0,12500.0,0,6.03,380.45,4,85000.0,8.33,0.0,0.0,12.0,0.0,30254.0,25.9,27.0,0.0,0.0,13695.6093544,13695.61,12500.0,1195.61,0.0,0.0,0.0,383.34,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,2011
2565,6000.0,6000.0,6000.0,0,6.03,182.62,10,19200.0,2.25,0.0,0.0,6.0,0.0,1229.0,3.3,15.0,0.0,0.0,6422.19,6422.19,6000.0,422.19,0.0,0.0,0.0,3320.24,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,2011
2566,20000.0,20000.0,19475.0,1,13.49,460.1,0,75000.0,28.72,0.0,0.0,6.0,0.0,9269.0,37.8,18.0,0.0,0.0,25955.0831032,25273.56,20000.0,5955.08,0.0,0.0,0.0,10799.33,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2567,21000.0,21000.0,20750.0,0,12.42,701.73,0,90000.0,5.67,0.0,0.0,6.0,1.0,12592.0,80.7,11.0,0.0,0.0,23563.93,23283.38,21000.0,2563.93,0.0,0.0,0.0,14457.16,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
2568,12000.0,12000.0,12000.0,0,6.62,368.45,0,85000.0,6.14,0.0,3.0,13.0,0.0,22005.0,28.9,32.0,0.0,0.0,13261.7961606,13261.8,12000.0,1261.8,0.0,0.0,0.0,385.19,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,2011
